Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1770257631,20,,Aggregated,36.900000,0.000000,7,7,8,8,8,9,430,480,780,970,1100,81202,78858,7,20.821424343094556,0.42308899992349325,1149.6964379994097,19.41686165365385
1770257632,20,,Aggregated,37.300000,0.000000,7,7,8,8,8,10,430,480,780,970,1100,81250,78858,7,21.112321545414915,0.42308899992349325,1149.6964379994097,19.82750769230769
1770257633,20,,Aggregated,38.200000,0.000000,7,7,8,8,8,10,430,490,780,970,1100,81279,78858,7,21.297493487862265,0.42308899992349325,1149.6964379994097,20.073795199251958
1770257634,20,,Aggregated,39.000000,0.000000,7,7,8,8,8,10,430,500,780,970,1100,81314,78858,7,21.516634192500142,0.42308899992349325,1149.6964379994097,20.36710775512212
1770257635,20,,Aggregated,38.900000,0.000000,7,7,8,8,8,10,430,520,780,970,1100,81359,78858,7,21.806011829188634,0.42308899992349325,1149.6964379994097,20.735579345862167
1770257636,20,,Aggregated,37.800000,0.000000,7,7,8,8,8,10,430,540,780,970,1100,81382,78858,7,21.949309637228836,0.42308899992349325,1149.6964379994097,20.914354525570765
1770257637,20,,Aggregated,38.100000,0.000000,7,7,8,8,8,10,430,570,790,970,1100,81424,78858,7,22.26998243396245,0.42308899992349325,1149.6964379994097,21.26064796620161
1770257638,20,,Aggregated,38.700000,0.000000,7,7,8,8,8,10,430,570,800,970,1100,81452,78858,7,22.47374932239801,0.42308899992349325,1149.6964379994097,21.49190934538133
1770257639,20,,Aggregated,40.400000,0.000000,7,7,8,8,8,10,440,580,800,970,1100,81497,78858,7,22.765932839171516,0.42308899992349325,1149.6964379994097,21.8388038823515
1770257640,20,,Aggregated,39.300000,0.000000,7,7,8,8,8,10,440,590,800,970,1100,81519,78858,7,22.918441539910486,0.42308899992349325,1149.6964379994097,22.00931071283995
1770257641,20,,Aggregated,36.800000,0.000000,7,7,8,8,8,10,440,600,800,970,1100,81561,78858,7,23.230940390210538,0.42308899992349325,1149.6964379994097,22.34711442969066
1770257642,20,,Aggregated,36.900000,0.000000,7,7,8,8,8,10,440,600,800,970,1100,81592,78858,7,23.427511714554907,0.42308899992349325,1149.6964379994097,22.599507304637708
1770257643,20,,Aggregated,36.100000,0.000000,7,7,8,8,8,11,440,600,800,970,1100,81624,78858,7,23.624989160761064,0.42308899992349325,1149.6964379994097,22.868739586396156
1770257644,20,,Aggregated,33.900000,0.000000,7,7,8,8,8,11,440,600,800,970,1100,81668,78858,7,23.926198105830494,0.42308899992349325,1149.6964379994097,23.24017975216731
